ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade
1646,2024-04-06,379,Monitor,Hardware,4572.4,2
1647,2024-09-02,339,Notebook,Hardware,612.52,2
1648,2024-11-01,683,Teclado,Periféricos,714.59,5
1649,2024-09-01,700,Notebook,Hardware,4135.71,2
1650,2024-10-18,912,Monitor,Hardware,427.9,1
1651,2024-01-03,93,Mouse,Periféricos,1685.46,4
1652,2024-11-08,733,Notebook,Hardware,2686.52,3
1653,2024-09-26,822,Monitor,Hardware,1895.61,1
1654,2024-10-08,506,Notebook,Hardware,3605.58,4
1655,2024-08-29,207,Headset,Áudio,3704.28,1
1656,2024-11-23,97,Monitor,Hardware,519.12,1
1657,2024-06-13,280,Teclado,Periféricos,3140.97,1
1658,2024-02-27,864,Notebook,Hardware,2123.83,5
1659,2024-05-01,935,Teclado,Periféricos,4007.7,3
1660,2024-10-29,643,Mouse,Periféricos,298.58,4
1661,2024-05-02,161,Monitor,Hardware,2863.18,3
1662,2024-01-09,17,Mouse,Periféricos,4941.84,4
1663,2024-10-05,67,Monitor,Hardware,2222.53,4
1664,2024-06-30,96,Notebook,Hardware,3596.31,2
1665,2024-11-09,949,Monitor,Hardware,4714.94,3
1666,2024-06-29,545,Monitor,Hardware,1131.36,4
1667,2024-10-16,524,Headset,Áudio,1928.46,4
1668,2024-10-17,755,Notebook,Hardware,1757.76,2
1669,2024-06-26,553,Teclado,Periféricos,3702.58,4
1670,2024-09-18,331,Monitor,Hardware,2935.22,4
1671,2024-08-28,912,Notebook,Hardware,4669.66,3
1672,2024-03-27,913,Monitor,Hardware,1302.05,3
1673,2024-09-30,516,Mouse,Periféricos,2606.81,3
1674,2024-06-23,426,Notebook,Hardware,2527.24,1
1675,2024-06-26,888,Notebook,Hardware,969.26,4
1676,2024-03-13,724,Notebook,Hardware,4291.22,4
1677,2024-01-20,86,Teclado,Periféricos,345.08,2
1678,2024-07-06,648,Monitor,Hardware,1125.39,3
1679,2024-08-05,757,Monitor,Hardware,1586.02,5
1680,2024-06-29,950,Headset,Áudio,2903.21,1
1681,2024-02-19,998,Mouse,Periféricos,616.76,5
1682,2024-10-30,333,Teclado,Periféricos,3674.13,5
1683,2024-10-19,867,Teclado,Periféricos,1005.6,4
1684,2024-04-19,814,Notebook,Hardware,1739.46,5
1685,2024-06-28,408,Teclado,Periféricos,3157.2,2
1686,2024-10-21,992,Teclado,Periféricos,1574.84,5
1687,2024-07-31,752,Headset,Áudio,1922.52,1
1688,2024-02-28,349,Headset,Áudio,318.81,4
1689,2024-01-16,832,Monitor,Hardware,3978.07,1
1690,2024-02-07,881,Mouse,Periféricos,172.07,2
1691,2024-07-04,483,Mouse,Periféricos,2007.55,4
1692,2024-11-26,504,Mouse,Periféricos,3735.1,1
1693,2024-10-03,757,Headset,Áudio,2253.5,5
1694,2024-07-21,241,Notebook,Hardware,1653.73,2
1695,2024-06-26,965,Headset,Áudio,1992.57,1
1696,2024-03-31,987,Notebook,Hardware,1844.24,2
1697,2024-10-09,214,Monitor,Hardware,1377.5,3
1698,2024-08-20,833,Headset,Áudio,184.28,2
1699,2024-07-03,416,Headset,Áudio,283.48,3
1700,2024-05-28,893,Teclado,Periféricos,1911.72,1
1701,2024-07-04,868,Monitor,Hardware,3896.67,5
1702,2024-11-08,470,Mouse,Periféricos,2951.83,5
1703,2024-11-24,324,Mouse,Periféricos,1397.97,2
1704,2024-11-06,612,Monitor,Hardware,2491.21,1
1705,2024-09-08,328,Monitor,Hardware,3231.9,4
1706,2024-03-07,366,Teclado,Periféricos,1811.71,4
1707,2024-07-29,201,Mouse,Periféricos,971.41,5
1708,2024-02-27,208,Notebook,Hardware,3365.66,2
1709,2024-04-16,853,Mouse,Periféricos,4549.99,2
1710,2024-10-11,415,Monitor,Hardware,632.39,4
1711,2024-04-03,125,Notebook,Hardware,2155.88,1
1712,2024-05-11,20,Monitor,Hardware,4514.41,1
1713,2024-12-27,795,Mouse,Periféricos,4713.93,4
1714,2024-09-30,717,Notebook,Hardware,1615.35,3
1715,2024-11-27,145,Teclado,Periféricos,4968.86,3
1716,2024-09-14,698,Monitor,Hardware,3434.55,5
1717,2024-02-27,45,Headset,Áudio,1227.09,5
1718,2024-04-26,761,Monitor,Hardware,4326.02,2
1719,2024-10-02,270,Monitor,Hardware,867.42,2
1720,2024-10-01,563,Teclado,Periféricos,4140.67,3
1721,2024-06-02,210,Teclado,Periféricos,343.28,5
1722,2024-03-22,307,Mouse,Periféricos,939.24,2
1723,2024-03-06,704,Teclado,Periféricos,3781.78,1
1724,2024-02-02,824,Headset,Áudio,2411.73,5
1725,2024-05-14,154,Teclado,Periféricos,4469.43,4
1726,2024-08-05,149,Mouse,Periféricos,2994.82,4
1727,2024-05-23,478,Teclado,Periféricos,3496.62,5
1728,2024-05-26,508,Mouse,Periféricos,4614.79,1
1729,2024-11-18,728,Teclado,Periféricos,3079.55,2
1730,2024-09-24,434,Notebook,Hardware,2303.67,4
1731,2024-07-27,731,Monitor,Hardware,264.62,1
1732,2024-05-02,406,Mouse,Periféricos,2771.16,3
1733,2024-10-24,500,Headset,Áudio,1393.45,3
1734,2024-06-28,855,Headset,Áudio,2001.86,4
1735,2024-06-22,341,Headset,Áudio,4894.3,2
1736,2024-06-18,843,Headset,Áudio,4505.74,1
1737,2024-09-25,794,Notebook,Hardware,1658.35,3
1738,2024-02-14,154,Mouse,Periféricos,665.4,3
1739,2024-01-16,299,Mouse,Periféricos,1979.83,1
1740,2024-12-18,456,Teclado,Periféricos,1680.29,1
1741,2024-06-11,486,Teclado,Periféricos,2844.98,2
1742,2024-08-20,660,Headset,Áudio,3441.38,4
1743,2024-03-28,993,Teclado,Periféricos,3268.85,4
1744,2024-11-21,24,Teclado,Periféricos,4534.09,1
1745,2024-04-05,929,Notebook,Hardware,731.4,3
1746,2024-08-27,326,Notebook,Hardware,2475.88,2
1747,2024-06-27,43,Headset,Áudio,4045.01,5
1748,2024-09-16,623,Headset,Áudio,605.93,2
1749,2024-04-02,902,Notebook,Hardware,1965.41,3
1750,2024-11-23,592,Mouse,Periféricos,189.06,5
1751,2024-09-30,715,Headset,Áudio,574.3,1
1752,2024-05-07,767,Monitor,Hardware,4624.4,5
1753,2024-02-21,687,Mouse,Periféricos,4545.18,3
1754,2024-07-22,870,Monitor,Hardware,3945.93,3
1755,2024-10-03,909,Mouse,Periféricos,3694.91,2
1756,2024-10-01,5,Headset,Áudio,1080.09,5
1757,2024-01-14,939,Teclado,Periféricos,4298.08,5
1758,2024-08-10,418,Teclado,Periféricos,1365.39,5
1759,2024-04-03,371,Mouse,Periféricos,1964.61,2
1760,2024-04-08,324,Headset,Áudio,3238.4,5
1761,2024-08-15,353,Notebook,Hardware,362.4,5
1762,2024-03-27,874,Notebook,Hardware,2763.81,4
1763,2024-08-04,527,Monitor,Hardware,656.68,5
1764,2024-03-17,20,Headset,Áudio,4093.9,1
1765,2024-11-18,681,Monitor,Hardware,721.72,5
1766,2024-04-17,73,Headset,Áudio,3750.03,1
1767,2024-12-30,239,Teclado,Periféricos,2278.47,3
1768,2024-10-30,82,Teclado,Periféricos,291.79,4
1769,2024-05-25,685,Headset,Áudio,1504.98,1
1770,2024-03-22,898,Monitor,Hardware,2047.88,5
1771,2024-07-25,673,Monitor,Hardware,696.99,4
1772,2024-01-16,504,Mouse,Periféricos,3680.09,5
1773,2024-04-30,799,Teclado,Periféricos,2436.15,1
1774,2024-12-30,320,Notebook,Hardware,986.43,3
1775,2024-02-09,327,Headset,Áudio,3756.37,4
1776,2024-10-22,147,Mouse,Periféricos,608.84,4
1777,2024-01-02,646,Mouse,Periféricos,2672.6,1
1778,2024-04-21,116,Mouse,Periféricos,1145.0,2
1779,2024-10-13,86,Notebook,Hardware,3255.24,5
1780,2024-06-30,504,Notebook,Hardware,2118.51,4
1781,2024-07-21,883,Notebook,Hardware,3132.82,2
1782,2024-07-02,415,Headset,Áudio,4439.56,5
1783,2024-11-05,697,Teclado,Periféricos,2581.29,2
1784,2024-01-10,610,Mouse,Periféricos,2961.52,5
1785,2024-09-30,119,Mouse,Periféricos,509.01,4
1786,2024-11-24,741,Teclado,Periféricos,4236.73,1
1787,2024-05-04,299,Mouse,Periféricos,3816.94,2
1788,2024-03-31,900,Notebook,Hardware,744.16,5
1789,2024-11-11,988,Mouse,Periféricos,476.79,4
1790,2024-03-09,633,Monitor,Hardware,830.75,5
1791,2024-06-26,405,Mouse,Periféricos,3280.0,2
1792,2024-02-01,665,Notebook,Hardware,2947.22,1
1793,2024-06-09,384,Monitor,Hardware,752.59,5
1794,2024-10-31,202,Monitor,Hardware,4948.48,2
1795,2024-08-30,142,Headset,Áudio,96.17,1
1796,2024-01-12,52,Teclado,Periféricos,329.56,4
1797,2024-10-21,135,Headset,Áudio,978.44,1
1798,2024-08-22,149,Monitor,Hardware,3710.92,4
1799,2024-10-24,366,Monitor,Hardware,2093.68,3
1800,2024-06-13,90,Monitor,Hardware,4288.54,4
1801,2024-08-13,850,Teclado,Periféricos,2890.73,4
1802,2024-09-30,519,Teclado,Periféricos,547.41,2
1803,2024-02-14,500,Notebook,Hardware,4587.55,5
1804,2024-09-04,375,Headset,Áudio,1025.68,4
1805,2024-06-19,21,Teclado,Periféricos,4026.07,2
1806,2024-09-08,682,Notebook,Hardware,4400.62,4
1807,2024-07-12,844,Monitor,Hardware,3490.94,1
1808,2024-03-31,840,Notebook,Hardware,173.01,3
1809,2024-08-30,599,Headset,Áudio,2077.14,2
1810,2024-02-15,109,Monitor,Hardware,1379.55,2
1811,2024-03-16,366,Headset,Áudio,3110.95,3
1812,2024-05-11,305,Headset,Áudio,872.41,3
1813,2024-12-30,727,Headset,Áudio,1838.06,2
1814,2024-08-13,56,Notebook,Hardware,3519.22,4
1815,2024-09-26,216,Headset,Áudio,2208.94,1
1816,2024-12-24,247,Mouse,Periféricos,1516.21,3
1817,2024-02-17,975,Headset,Áudio,3765.12,3
1818,2024-07-04,91,Monitor,Hardware,4495.55,2
1819,2024-12-29,856,Headset,Áudio,3772.0,5
1820,2024-03-27,727,Notebook,Hardware,4426.73,1
1821,2024-11-26,497,Teclado,Periféricos,4299.49,3
1822,2024-09-20,535,Teclado,Periféricos,818.67,5
1823,2024-12-13,133,Headset,Áudio,1114.27,5
1824,2024-02-23,865,Mouse,Periféricos,2980.69,3
1825,2024-07-03,485,Monitor,Hardware,726.79,2
1826,2024-07-16,548,Mouse,Periféricos,2061.04,2
1827,2024-07-15,750,Teclado,Periféricos,4152.45,4
1828,2024-06-14,51,Mouse,Periféricos,1782.5,5
1829,2024-06-23,122,Teclado,Periféricos,1236.07,2
1830,2024-01-30,170,Monitor,Hardware,2361.26,4
1831,2024-02-24,300,Teclado,Periféricos,2054.71,2
1832,2024-09-24,644,Monitor,Hardware,318.39,1
1833,2024-05-04,705,Notebook,Hardware,4563.06,5
1834,2024-12-12,877,Headset,Áudio,1768.25,1
1835,2024-06-20,767,Teclado,Periféricos,4598.68,5
1836,2024-12-31,546,Monitor,Hardware,948.69,4
1837,2024-06-02,22,Mouse,Periféricos,999.3,3
1838,2024-12-01,766,Mouse,Periféricos,1515.99,2
1839,2024-11-29,81,Notebook,Hardware,4611.15,1
1840,2024-01-23,604,Teclado,Periféricos,1042.93,4
1841,2024-08-18,53,Teclado,Periféricos,1723.66,1
1842,2024-01-21,165,Monitor,Hardware,1071.43,1
1843,2024-11-29,585,Mouse,Periféricos,3393.87,3
1844,2024-07-31,626,Mouse,Periféricos,3377.71,1
1845,2024-08-17,522,Teclado,Periféricos,3913.43,2
1846,2024-04-07,920,Notebook,Hardware,427.07,1
1847,2024-09-02,890,Mouse,Periféricos,1357.39,4
1848,2024-08-09,863,Headset,Áudio,1210.18,4
1849,2024-11-09,238,Monitor,Hardware,1783.01,1
1850,2024-11-02,173,Monitor,Hardware,2807.82,1
1851,2024-05-27,658,Notebook,Hardware,1647.71,2
1852,2024-04-15,244,Headset,Áudio,4759.61,2
1853,2024-09-03,187,Teclado,Periféricos,1069.28,1
1854,2024-01-10,757,Monitor,Hardware,782.73,4
1855,2024-12-07,644,Headset,Áudio,3393.79,3
1856,2024-11-08,119,Notebook,Hardware,4798.24,5
1857,2024-03-27,203,Headset,Áudio,3845.07,1
1858,2024-10-17,849,Notebook,Hardware,3023.26,5
1859,2024-10-17,881,Mouse,Periféricos,1535.62,1
1860,2024-06-30,93,Teclado,Periféricos,684.48,3
1861,2024-03-24,665,Headset,Áudio,4367.28,3
1862,2024-08-04,357,Teclado,Periféricos,4815.8,5
1863,2024-06-28,972,Teclado,Periféricos,4559.48,5
1864,2024-07-30,164,Mouse,Periféricos,2760.13,3
1865,2024-12-07,874,Teclado,Periféricos,1810.16,1
1866,2024-08-16,999,Notebook,Hardware,3339.39,5
1867,2024-03-16,786,Monitor,Hardware,1750.68,2
1868,2024-12-27,49,Teclado,Periféricos,2024.97,3
1869,2024-03-07,694,Headset,Áudio,3414.9,5
1870,2024-10-02,921,Notebook,Hardware,2533.04,4
1871,2024-03-12,556,Notebook,Hardware,4549.7,3
1872,2024-01-02,876,Teclado,Periféricos,4881.29,3
1873,2024-02-24,337,Mouse,Periféricos,946.76,1
1874,2024-02-27,635,Headset,Áudio,2461.4,5
1875,2024-10-13,135,Notebook,Hardware,3424.65,4
1876,2024-06-10,357,Mouse,Periféricos,540.09,2
1877,2024-06-19,384,Notebook,Hardware,3162.12,3
1878,2024-01-05,243,Monitor,Hardware,3586.66,4
1879,2024-05-07,601,Teclado,Periféricos,4701.39,4
1880,2024-12-14,116,Headset,Áudio,2100.86,3
1881,2024-07-01,816,Mouse,Periféricos,1262.06,4
1882,2024-04-18,493,Headset,Áudio,2738.26,3
1883,2024-01-28,132,Teclado,Periféricos,980.58,4
1884,2024-09-02,545,Monitor,Hardware,1340.85,1
1885,2024-02-02,720,Monitor,Hardware,3900.02,3
1886,2024-04-18,59,Headset,Áudio,1045.31,1
1887,2024-05-21,789,Headset,Áudio,2444.57,5
1888,2024-11-13,756,Headset,Áudio,1457.66,4
1889,2024-09-25,639,Headset,Áudio,2996.4,3
1890,2024-06-28,31,Headset,Áudio,3625.1,2
1891,2024-12-31,248,Mouse,Periféricos,3029.97,2
1892,2024-01-29,107,Headset,Áudio,2986.47,5
1893,2024-04-27,605,Notebook,Hardware,729.56,1
1894,2024-04-24,632,Mouse,Periféricos,1706.88,3
1895,2024-03-07,733,Notebook,Hardware,4795.4,2
1896,2024-10-09,621,Notebook,Hardware,4768.71,1
1897,2024-01-01,646,Headset,Áudio,1720.21,1
1898,2024-08-19,750,Teclado,Periféricos,4592.75,5
1899,2024-11-28,916,Monitor,Hardware,4950.88,2
1900,2024-12-16,285,Headset,Áudio,753.92,3
1901,2024-08-06,674,Monitor,Hardware,440.92,1
1902,2024-07-16,814,Monitor,Hardware,3313.04,5
1903,2024-06-23,543,Monitor,Hardware,654.78,2
1904,2024-02-19,132,Notebook,Hardware,3972.25,2
1905,2024-11-23,244,Headset,Áudio,3438.16,5
1906,2024-08-31,253,Notebook,Hardware,2329.13,2
1907,2024-02-17,127,Teclado,Periféricos,1331.52,4
1908,2024-08-20,265,Notebook,Hardware,4664.03,3
1909,2024-08-21,177,Mouse,Periféricos,2712.96,3
1910,2024-02-18,302,Headset,Áudio,4286.85,3
1911,2024-10-28,43,Mouse,Periféricos,2220.01,5
1912,2024-07-08,852,Notebook,Hardware,1641.74,5
1913,2024-12-14,320,Monitor,Hardware,666.83,3
1914,2024-03-07,317,Mouse,Periféricos,2008.64,2
1915,2024-01-19,999,Teclado,Periféricos,3706.85,3
1916,2024-09-16,808,Teclado,Periféricos,246.76,3
1917,2024-03-31,598,Monitor,Hardware,4103.32,2
1918,2024-07-02,628,Notebook,Hardware,3978.34,2
1919,2024-02-08,145,Monitor,Hardware,2318.25,3
1920,2024-02-07,919,Notebook,Hardware,1679.57,5
1921,2024-02-14,562,Teclado,Periféricos,3138.99,1
1922,2024-11-29,577,Teclado,Periféricos,3400.81,5
1923,2024-07-19,42,Teclado,Periféricos,802.27,1
1924,2024-10-18,696,Monitor,Hardware,2739.51,1
1925,2024-12-17,962,Teclado,Periféricos,2230.83,5
1926,2024-07-25,186,Notebook,Hardware,2420.28,4
1927,2024-04-06,849,Mouse,Periféricos,2841.24,2
1928,2024-02-27,170,Monitor,Hardware,4043.75,2
1929,2024-07-04,628,Mouse,Periféricos,3138.43,2
1930,2024-08-02,998,Notebook,Hardware,2280.82,1
1931,2024-10-12,817,Teclado,Periféricos,2063.44,2
1932,2024-01-08,512,Headset,Áudio,4325.47,4
1933,2024-11-07,606,Notebook,Hardware,799.53,4
1934,2024-04-05,644,Notebook,Hardware,4082.62,3
1935,2024-05-06,917,Monitor,Hardware,2907.62,4
1936,2024-03-28,143,Headset,Áudio,1446.37,3
1937,2024-10-09,459,Headset,Áudio,3791.92,1
1938,2024-08-01,372,Notebook,Hardware,2940.14,3
1939,2024-12-28,550,Mouse,Periféricos,4551.78,5
1940,2024-01-09,709,Headset,Áudio,2274.24,4
1941,2024-12-26,762,Headset,Áudio,4501.25,1
1942,2024-03-08,540,Mouse,Periféricos,4498.27,4
1943,2024-08-20,873,Mouse,Periféricos,3792.59,1
1944,2024-12-02,360,Mouse,Periféricos,1889.76,1
1945,2024-09-23,652,Mouse,Periféricos,4968.64,2
1946,2024-10-17,423,Teclado,Periféricos,2897.51,1
1947,2024-08-25,132,Teclado,Periféricos,3465.51,2
1948,2024-07-13,133,Mouse,Periféricos,3519.91,1
1949,2024-03-14,596,Headset,Áudio,4292.35,3
1950,2024-03-09,859,Headset,Áudio,1602.54,5
1951,2024-08-12,329,Monitor,Hardware,1420.86,2
1952,2024-08-07,944,Notebook,Hardware,1157.49,1
1953,2024-12-26,28,Monitor,Hardware,3549.21,4
1954,2024-05-21,821,Headset,Áudio,852.0,4
1955,2024-10-20,903,Headset,Áudio,1614.27,4
1956,2024-05-03,839,Notebook,Hardware,4580.78,3
1957,2024-02-17,946,Notebook,Hardware,1058.97,4
1958,2024-04-05,932,Headset,Áudio,2303.04,3
1959,2024-02-25,904,Monitor,Hardware,3158.01,1
1960,2024-12-30,944,Teclado,Periféricos,4450.89,4
1961,2024-06-02,636,Mouse,Periféricos,1594.87,5
1962,2024-11-02,984,Headset,Áudio,866.47,5
1963,2024-12-25,577,Teclado,Periféricos,2204.44,2
1964,2024-09-07,921,Mouse,Periféricos,1572.93,3
1965,2024-05-13,144,Monitor,Hardware,1559.42,1
1966,2024-11-13,736,Notebook,Hardware,3457.41,3
1967,2024-03-01,350,Notebook,Hardware,991.5,2
1968,2024-01-31,182,Mouse,Periféricos,4380.1,1
1969,2024-03-24,537,Headset,Áudio,4494.84,5
1970,2024-10-07,266,Mouse,Periféricos,3326.71,2
1971,2024-09-05,703,Headset,Áudio,1814.02,4
1972,2024-11-19,88,Monitor,Hardware,2772.02,3
1973,2024-10-17,811,Notebook,Hardware,822.05,1
1974,2024-12-17,70,Mouse,Periféricos,4097.7,4
1975,2024-12-31,720,Mouse,Periféricos,1248.73,2
1976,2024-12-19,817,Teclado,Periféricos,3363.18,3
1977,2024-11-01,137,Notebook,Hardware,923.79,3
1978,2024-08-29,85,Monitor,Hardware,3955.52,2
1979,2024-11-29,694,Teclado,Periféricos,4500.67,5
1980,2024-07-14,547,Notebook,Hardware,2311.64,4
1981,2024-10-14,386,Monitor,Hardware,71.64,5
1982,2024-01-24,640,Monitor,Hardware,210.49,2
1983,2024-09-26,790,Headset,Áudio,356.8,2
1984,2024-04-16,509,Mouse,Periféricos,326.18,3
1985,2024-05-20,25,Headset,Áudio,2491.91,1
1986,2024-10-21,617,Mouse,Periféricos,4111.24,2
1987,2024-12-21,925,Monitor,Hardware,4119.3,3
1988,2024-09-20,764,Notebook,Hardware,1327.4,1
1989,2024-04-07,581,Mouse,Periféricos,2761.84,1
1990,2024-03-23,552,Headset,Áudio,4756.8,2
1991,2024-11-06,200,Mouse,Periféricos,155.0,3
1992,2024-04-26,307,Monitor,Hardware,3497.0,1
1993,2024-09-14,210,Headset,Áudio,2348.64,4
1994,2024-03-19,876,Headset,Áudio,3365.43,4
1995,2024-04-17,173,Headset,Áudio,190.95,2
1996,2024-04-06,594,Monitor,Hardware,1031.01,4
1997,2024-06-25,824,Teclado,Periféricos,4096.64,4
1998,2024-02-03,38,Headset,Áudio,1635.04,4
1999,2024-02-24,542,Notebook,Hardware,2980.83,4
2000,2024-08-08,6,Teclado,Periféricos,3463.2,2
2001,2024-04-14,572,Mouse,Periféricos,790.69,2
2002,2024-11-10,147,Mouse,Periféricos,1989.68,4
2003,2024-09-27,934,Notebook,Hardware,119.54,5
2004,2024-05-30,699,Headset,Áudio,3238.42,2
2005,2024-07-29,237,Monitor,Hardware,2219.02,4
2006,2024-03-22,156,Mouse,Periféricos,325.33,3
2007,2024-08-17,231,Notebook,Hardware,968.94,1
2008,2024-01-05,716,Mouse,Periféricos,110.09,2
2009,2024-02-02,842,Headset,Áudio,2306.42,1
2010,2024-08-03,958,Monitor,Hardware,3169.24,3
2011,2024-06-01,449,Teclado,Periféricos,2811.41,1
2012,2024-05-11,391,Monitor,Hardware,1658.05,5
2013,2024-03-06,706,Teclado,Periféricos,1089.85,2
2014,2024-10-30,927,Monitor,Hardware,3831.15,2
2015,2024-05-25,38,Headset,Áudio,536.74,1
2016,2024-11-18,487,Monitor,Hardware,2002.83,3
2017,2024-03-14,129,Teclado,Periféricos,833.75,4
2018,2024-09-23,794,Mouse,Periféricos,1433.18,1
2019,2024-08-11,369,Monitor,Hardware,2544.73,1
2020,2024-07-30,202,Monitor,Hardware,517.32,2
2021,2024-06-30,422,Notebook,Hardware,787.21,3
2022,2024-06-02,177,Notebook,Hardware,2983.64,1
2023,2024-05-03,760,Teclado,Periféricos,1488.49,2
2024,2024-08-07,248,Teclado,Periféricos,2553.46,3
2025,2024-11-10,525,Teclado,Periféricos,4581.75,2
2026,2024-02-29,284,Monitor,Hardware,4294.54,3
2027,2024-06-24,518,Notebook,Hardware,4204.19,1
2028,2024-10-21,357,Teclado,Periféricos,4168.26,3
2029,2024-07-03,739,Monitor,Hardware,510.78,3
2030,2024-09-26,424,Mouse,Periféricos,1120.8,5
2031,2024-08-25,622,Headset,Áudio,2995.39,1
2032,2024-12-19,518,Teclado,Periféricos,2183.22,1
2033,2024-03-19,589,Headset,Áudio,3358.63,4
2034,2024-05-27,561,Monitor,Hardware,3065.36,5
2035,2024-01-20,424,Teclado,Periféricos,3555.21,2
2036,2024-12-02,279,Teclado,Periféricos,4739.11,2
2037,2024-08-14,302,Headset,Áudio,253.71,5
2038,2024-08-12,239,Notebook,Hardware,4641.15,5
2039,2024-06-02,640,Mouse,Periféricos,3333.15,1
2040,2024-05-31,308,Notebook,Hardware,2550.4,4
2041,2024-07-14,509,Headset,Áudio,817.75,4
2042,2024-08-31,748,Teclado,Periféricos,4905.53,3
2043,2024-07-26,31,Notebook,Hardware,2822.09,2
2044,2024-10-05,34,Notebook,Hardware,3546.49,2
2045,2024-05-10,375,Headset,Áudio,533.27,5
2046,2024-08-30,507,Notebook,Hardware,2844.31,3
2047,2024-03-10,433,Headset,Áudio,2728.8,1
2048,2024-05-15,904,Mouse,Periféricos,3378.48,5
2049,2024-03-16,897,Headset,Áudio,1960.15,3
2050,2024-02-29,62,Headset,Áudio,1871.0,5
2051,2024-11-21,533,Mouse,Periféricos,4067.98,5
2052,2024-07-23,1,Teclado,Periféricos,3291.13,1
2053,2024-02-16,915,Notebook,Hardware,4924.97,3
2054,2024-11-04,606,Notebook,Hardware,3567.95,1
2055,2024-08-25,35,Notebook,Hardware,995.95,2
2056,2024-12-05,508,Teclado,Periféricos,1219.59,3
2057,2024-07-19,510,Headset,Áudio,4540.22,5
2058,2024-02-11,295,Teclado,Periféricos,2652.89,4
2059,2024-04-26,819,Headset,Áudio,656.58,1
2060,2024-09-11,306,Mouse,Periféricos,4940.61,3
2061,2024-05-03,926,Monitor,Hardware,4468.99,2
2062,2024-05-26,713,Headset,Áudio,1451.12,3
2063,2024-10-21,491,Headset,Áudio,3737.3,2
2064,2024-07-03,730,Mouse,Periféricos,2117.18,5
2065,2024-09-16,190,Notebook,Hardware,2347.11,4
2066,2024-04-03,710,Headset,Áudio,3630.33,2
2067,2024-08-28,897,Notebook,Hardware,4412.77,3
2068,2024-05-25,284,Mouse,Periféricos,1321.2,1
2069,2024-11-10,613,Notebook,Hardware,1991.8,4
2070,2024-05-11,808,Monitor,Hardware,565.39,1
2071,2024-02-19,875,Mouse,Periféricos,247.34,1
2072,2024-08-17,379,Monitor,Hardware,4738.42,4
2073,2024-10-18,323,Mouse,Periféricos,2723.45,1
2074,2024-09-28,788,Mouse,Periféricos,3093.94,4
2075,2024-03-21,51,Headset,Áudio,4742.3,2
2076,2024-07-14,583,Mouse,Periféricos,3326.59,5
2077,2024-06-20,530,Headset,Áudio,4095.41,2
2078,2024-04-19,333,Notebook,Hardware,2174.99,4
2079,2024-05-31,369,Mouse,Periféricos,2098.94,4
2080,2024-03-21,994,Notebook,Hardware,4061.41,4
2081,2024-12-26,195,Notebook,Hardware,1030.96,2
2082,2024-10-31,270,Monitor,Hardware,1848.03,1
2083,2024-09-14,489,Mouse,Periféricos,2463.69,2
2084,2024-02-20,132,Notebook,Hardware,612.38,4
2085,2024-01-03,347,Monitor,Hardware,4214.45,3
2086,2024-11-19,193,Teclado,Periféricos,2184.95,3
2087,2024-07-15,946,Teclado,Periféricos,3620.48,2
2088,2024-05-25,566,Notebook,Hardware,2148.23,4
2089,2024-01-13,57,Notebook,Hardware,731.83,5
2090,2024-07-16,883,Notebook,Hardware,4917.62,3
2091,2024-11-18,820,Monitor,Hardware,3291.96,3
